Transaction_Amount,Is_International,Is_Midnight,User_Age,Is_Fraud
164.73482913035662,0,0,26,0
226.42426492862313,1,0,66,0
38.27307164183185,0,1,50,0
11.659216012385084,0,0,50,0
25.868674613938136,1,0,24,0
55.70576927486144,0,0,21,1
170.3829726638945,0,0,45,0
197.13449718798333,0,0,40,0
0.6976409181650647,0,0,49,0
71.48761593385558,0,0,61,0
54.02733209186713,0,1,33,0
25.11673382758245,0,0,63,0
12.768039154564681,0,0,27,0
41.190857986243245,0,0,31,0
286.31211226911495,1,0,56,0
39.03838028814744,0,0,53,0
73.1452805760152,0,0,51,0
121.40869768808548,0,0,41,0
45.197449896696234,0,0,35,0
356.77981382916994,1,0,33,0
328.2009864541398,0,0,58,0
29.006129499220528,0,0,54,0
68.76592784638473,0,1,58,0
35.79304600790468,0,0,42,0
33.52496763810817,0,0,25,0
3.758447776552253,0,0,41,0
94.04920709825932,0,0,37,0
69.85196328296385,0,0,65,0
5.285108738039248,0,1,47,0
32.662592101036935,0,0,37,0
238.88609510893403,0,1,35,0
27.386055214207705,0,0,21,0
15.653086098546975,1,0,65,0
67.22721094736363,0,0,53,0
424.40369826152596,0,0,23,0
27.71448135597262,0,0,20,0
111.51550102972934,0,0,35,0
143.3887626239463,0,0,64,0
27.133317233580577,0,1,57,0
130.2748928492316,0,0,35,0
45.8522799264304,0,0,40,0
100.05037477317713,0,0,52,0
100.38378271376382,0,0,23,0
76.73852499523488,0,0,43,0
9.462915881162095,0,1,38,0
180.3644794246297,1,0,41,0
38.68102936673966,0,0,32,0
20.643210660755653,0,0,44,0
4.1629759794345205,0,0,49,0
89.37784045945834,0,0,29,0
113.18517342673489,0,0,22,0
1.672694755847062,0,0,24,0
71.76305845494883,0,0,39,0
25.682414705495766,0,0,44,1
103.61243415476919,0,0,32,0
19.160422253913374,0,0,56,0
117.4212527567719,0,0,62,0
48.89587009811018,0,0,52,0
276.0343817804307,0,0,43,0
14.794441343927895,1,0,40,0
41.713243399517175,0,0,30,0
12.044428503699642,0,0,43,1
258.61903971507235,0,0,20,0
209.8333707160994,1,0,46,0
29.83273700614889,0,0,19,0
107.87627390439145,1,0,45,0
169.94840726392212,0,0,40,0
81.01323606865081,0,1,53,0
75.42794101939461,1,0,66,0
27.687704543790314,0,0,23,0
9.772614047494073,0,0,28,0
227.51232251945228,0,0,55,0
230.67744276484268,0,0,51,0
100.26699194828848,1,1,34,0
41.40465098113239,0,0,20,0
42.95676158116439,0,1,61,0
129.4465429727118,0,0,63,0
227.40973491072523,0,0,51,0
218.1132569396613,0,0,39,0
151.3562191930903,0,0,46,0
102.7310693567705,0,0,46,0
8.789172619608406,1,0,22,0
17.62942146834115,0,0,27,1
228.82305001775057,0,0,27,0
93.24939469655895,1,0,26,0
0.9239605610994409,0,0,38,0
10.699690143594932,0,0,30,0
108.9162387290241,0,0,27,0
0.5074437051797003,0,0,55,0
17.531581610419906,0,0,28,0
79.56978461389316,1,1,21,0
117.73152866548126,0,0,63,0
105.54414821352486,0,0,48,0
25.39498673080245,0,0,66,0
124.54172888985389,0,1,69,0
27.082375905280593,0,0,51,0
39.363490891808446,0,0,59,0
137.23575516657905,0,0,52,0
104.87738143027681,0,0,56,0
189.1956077463401,0,0,56,0
107.18132881697625,0,0,50,0
84.00443055872574,0,0,25,0
9.835706144841048,0,1,49,0
45.84163072070201,0,0,50,0
30.816014785883116,0,0,25,0
27.970020366242128,0,0,63,0
361.23094061629257,0,0,31,0
49.938749704002376,0,0,51,0
222.6055211248523,0,0,25,0
99.73343857364831,0,0,68,0
158.38252526883997,0,0,59,0
69.84353243887705,0,0,24,0
86.0155902641585,0,1,30,0
67.82934333416935,0,0,38,0
21.72148953252385,0,0,64,0
128.1761803065804,0,0,49,0
32.957736836626296,0,0,28,0
2.4616481080688613,0,0,31,0
103.69687862952739,0,0,28,0
19.493357022482268,0,0,19,0
282.1083147273303,1,0,51,0
307.75624127880235,0,0,61,0
246.35098846338414,0,0,64,0
46.228739649736674,1,0,34,0
1.5577315371944382,0,0,31,0
263.552345733189,0,1,42,0
55.89382770530613,0,0,65,0
340.0842016122056,0,0,44,0
331.37354761302055,0,1,25,0
191.7387017179419,0,0,34,0
34.87760681721603,0,0,22,0
48.62919320986936,1,0,29,0
190.47266524780798,0,0,55,0
38.11462314307171,0,0,35,0
18.57186162957548,0,1,43,0
81.37369920602278,0,0,48,0
275.1293470807042,0,0,54,0
119.08255977579371,0,0,23,0
84.41123364356555,0,1,58,0
10.222819734932289,0,0,32,0
95.45307155177177,0,0,59,0
461.05697478463173,0,0,66,0
15.092058664226416,0,0,43,0
73.04953249815037,0,1,68,0
209.86086379007943,1,0,29,0
135.003424835367,0,0,58,0
119.4074425301673,0,0,64,0
121.22875562244899,0,0,31,0
44.549234231494914,0,0,18,0
34.75620842670952,0,0,34,0
165.73745072597123,0,0,50,0
166.13281990870288,0,0,46,0
201.7950047367915,0,1,62,0
244.46159618366363,0,0,48,0
71.60932369329038,0,1,25,0
69.61843775511993,0,0,47,0
160.09499323084876,0,0,30,1
104.97190748878002,0,0,33,0
121.0550648511517,1,0,19,0
158.86194749542048,0,0,62,0
220.7323476346767,1,0,35,0
41.24824071376542,0,0,52,0
47.09367887275563,0,1,62,0
9.869603918736056,0,0,36,0
86.34140266094347,0,0,30,0
3.6604104210857,0,0,68,0
62.66069481821096,1,0,21,0
78.2294585687126,0,0,36,0
33.76306603145225,0,0,67,0
89.36325301461753,0,0,42,0
3.0975062101474546,0,0,55,0
3.806349928278938,0,0,68,0
172.93513695381358,0,0,48,0
44.65850242077447,0,0,53,0
13.588904129742799,0,0,21,0
73.86535882790156,0,1,56,0
146.96479404457352,0,1,24,0
24.311800342990335,0,0,33,0
97.52196186564929,0,0,65,0
8.921102898989728,0,0,22,0
5.306509591030941,0,1,64,0
75.7908940625521,0,0,40,0
77.79104426947421,0,0,53,0
101.4537448204616,0,1,49,0
129.49605629166842,0,0,41,0
372.3557008699993,0,0,42,0
72.62911192303562,0,1,62,0
39.00197141059788,0,0,45,0
158.56539797326863,0,1,36,0
31.585146543613728,0,0,24,0
57.798343127330135,0,1,61,0
8.17051685836699,0,0,58,0
2.5677609541474378,1,1,34,0
328.7379923268602,1,0,19,0
180.77676421150625,0,0,33,0
119.06427327993416,0,0,56,0
52.58596444651419,0,0,35,0
19.030653614210873,1,0,56,0
17.012074157285415,0,0,18,0
28.80059891265836,0,0,20,0
79.67906483133146,0,0,38,0
125.38492877767757,0,0,47,0
107.93903496967985,0,1,28,0
32.84122613889959,1,0,39,0
309.81034985563065,0,0,64,0
133.90174048752263,0,0,42,0
80.82304819313313,0,0,20,0
94.6030472037435,0,0,47,0
54.40378655320514,0,0,41,0
28.466129227406352,0,1,62,0
44.00141293231124,0,0,53,0
141.8181847756713,0,0,40,0
1.4498079720804276,0,0,25,0
12.338039223997605,0,0,21,0
4.709437695252053,1,0,67,0
4.1581451917292425,1,0,56,0
193.42030336156586,0,0,60,0
121.62406117006883,0,0,48,0
64.27845944128924,1,0,46,0
10.295691844781325,0,1,53,0
67.65179657972332,0,0,30,0
64.14503320943712,1,0,58,0
19.019471280022497,0,0,26,0
56.88991313023239,0,0,38,0
50.83366145832069,1,1,68,0
95.67224329131345,0,0,20,0
100.81145360409121,0,0,42,0
4.636232402053473,0,1,42,0
46.938400465506156,0,0,29,0
98.31249947827285,0,0,46,0
69.94394526077897,0,0,28,0
194.13494531754387,1,0,69,0
107.49747640549978,0,0,28,0
17.785286876730733,0,0,66,0
7.318243625624084,0,0,43,0
102.83941471088912,0,0,31,0
2.6869072667394427,0,0,33,0
88.13473778072907,1,0,27,0
281.7255455387152,0,0,48,0
85.67824455775444,0,0,48,0
49.13006922239072,0,1,53,0
103.08271578449819,0,1,27,0
61.29559740510913,0,1,43,0
78.88143605763202,0,1,37,0
283.81271462329994,0,0,61,0
48.792752735018716,1,0,26,0
324.9091861506754,0,0,32,0
235.75761837699193,0,0,26,0
21.789626094045,0,0,24,0
7.188415530315702,0,0,43,0
10.622533548163021,0,0,41,0
1.8389887847233704,0,1,29,0
9.920501165575415,0,0,37,0
114.88748725771671,0,0,31,0
7.384962694642702,0,1,39,0
38.41571882948685,0,0,33,0
186.3526040097277,0,0,46,0
2.354700318071151,0,0,49,0
168.45305061859585,0,0,36,0
33.10834668396295,0,0,52,0
12.575011982910764,0,0,60,0
119.31554084399134,0,0,49,0
99.13991764332202,0,0,37,0
209.94158140869467,0,1,68,0
132.82935787644004,0,1,57,0
162.69958059939782,0,0,37,0
33.13338623067386,0,0,25,0
19.533329604044695,1,1,52,0
138.87563960054248,0,1,59,0
164.42091832434195,0,1,30,0
465.70048901402305,0,1,58,0
53.2079354152605,0,0,23,0
46.52439119617327,0,0,64,0
149.7954503343587,0,0,33,0
41.67336709307531,0,0,22,0
267.0137924399326,0,0,62,0
195.48391571662492,0,0,68,0
56.035560944215966,0,0,51,0
138.97847164954612,0,0,23,0
140.4632986855017,0,0,50,0
10.883751880671802,0,0,32,0
232.8445680867632,1,0,32,0
70.37074897567544,1,0,31,0
175.133255752333,0,0,56,0
38.57354261645083,0,1,22,0
225.87905145459263,0,0,69,0
49.29884540601712,1,0,43,0
1.0896806615175478,0,0,65,0
235.79072969624536,0,0,34,0
9.572561054847526,0,0,60,0
38.46536333850389,0,0,64,0
299.69723831882857,0,0,69,0
300.79495401039895,0,0,33,0
85.19972910552637,0,0,52,0
99.92300803905246,0,1,55,0
59.50146636228576,0,0,40,0
34.7022778746197,0,0,30,0
39.84863345503897,0,0,50,0
111.63235799285063,0,0,46,0
139.58378736630772,0,0,63,0
156.81954162211485,0,0,51,0
155.88310318487416,0,0,51,0
9.563694654031945,1,0,44,0
68.20495965733559,0,0,32,1
5.928170644873779,0,0,67,0
79.74613156953929,0,0,26,0
58.255527498728355,1,0,43,0
218.66186642208012,0,0,20,0
43.21916194678851,0,0,53,0
12.450597755245086,0,0,64,0
15.430765454211937,0,0,22,0
143.34305470790937,0,0,37,0
96.2905679748035,0,0,37,1
10.660871224538544,0,0,22,0
8.785552166860509,0,1,27,0
120.72084716530998,0,0,33,0
7.554608952579714,0,0,42,0
172.51858538085813,0,0,61,0
122.4999753130005,0,0,42,0
8.484875058031207,0,0,47,0
8.86538677778067,0,0,31,0
431.54585620580923,0,0,39,0
46.883758255228955,0,1,60,0
46.305526047531245,1,1,45,0
167.55754032826772,0,0,47,0
294.21645379632434,0,0,36,0
426.8773939601984,0,0,55,0
139.98992301163418,0,0,59,0
47.202099961912566,0,0,37,1
8.719399369795726,0,1,52,0
150.12425404546258,0,0,39,0
81.7360407561493,0,1,32,0
55.20331253049737,0,0,28,0
236.82376754780904,0,1,51,0
11.788020797188024,0,0,41,0
67.85051093729543,0,0,23,0
1.1418589432541668,0,0,34,0
63.235436958292624,0,0,45,1
5.795043106592577,1,0,67,0
12.649099593117121,1,0,48,0
12.502623200745628,0,0,53,0
104.75683864069715,0,0,26,0
137.05977175964728,0,1,27,0
87.55537772028686,0,1,38,0
327.4720209102377,0,0,51,0
46.97965779202672,0,0,48,0
33.646915742055874,0,0,46,0
202.95025381702297,0,0,60,0
25.308206773185336,0,0,60,0
330.2870106251911,0,0,28,0
1.2228944358969307,0,0,50,0
350.25269228794815,0,1,63,0
4.4118998618501895,0,0,18,0
221.77212291600088,0,0,38,0
75.01432503493903,0,0,40,0
495.68286079260326,0,0,26,0
7.666137595445494,0,0,18,0
80.71096637333488,0,0,38,0
348.3575221256005,0,0,39,0
74.0443933181044,0,0,21,1
99.26282903811874,0,0,18,0
118.99012381167742,0,0,68,0
60.61277556769509,0,0,27,0
98.76741730080221,0,0,32,0
87.78258618057556,0,0,69,0
231.42327694826474,1,0,53,0
4.6511461743480975,0,0,46,0
32.98427258987584,0,1,69,0
300.39960058609313,0,0,63,0
220.9675828453486,1,0,22,0
60.817526195962,0,0,46,0
96.79330287389773,0,0,64,0
32.48734198951301,0,0,64,0
20.84041614360645,0,0,44,0
62.305859880409876,0,0,42,0
43.595353461673334,0,0,33,0
87.6243706006643,0,0,33,0
8.09222844331848,0,0,53,0
366.4960122522567,0,0,42,0
428.38655755525383,0,0,58,0
119.78638819127893,0,0,18,0
76.80784344120899,0,0,22,0
37.037930155436,0,0,58,0
168.09071674879968,0,0,37,0
115.43295836488157,0,0,22,0
17.747365410048836,0,0,53,0
241.83010919991276,0,0,46,0
172.89945113672712,0,0,65,0
299.1738525033436,0,0,51,0
129.36040041961343,0,0,65,0
95.04040195913728,0,0,35,0
54.170250659311336,1,0,19,0
269.9018361547118,0,0,33,0
201.039238004692,0,0,46,0
4.627293865312279,0,0,50,0
2.6720816866511363,0,0,33,0
47.234776158326284,0,0,52,0
166.36477229960863,0,0,64,0
436.4275468220168,0,0,60,0
16.30095099344797,0,0,59,0
90.17241302157358,0,0,34,0
47.947369975809615,0,0,21,0
350.3708554375963,0,1,66,0
184.59132074336347,0,0,21,0
182.21900464698572,0,0,68,0
63.24155711397735,0,0,42,0
53.5834936327349,0,0,50,0
31.93888921500612,0,0,31,0
5.802696384483622,0,1,41,0
200.04261400033104,0,0,28,0
167.61174392499228,0,0,42,0
817.2445597818082,0,0,45,0
569.4873400744333,0,1,24,1
81.0651592641394,0,0,66,0
146.52830902062607,0,0,53,0
289.6171682874436,0,0,27,0
189.47720147092457,0,0,66,0
28.415244458114653,0,0,53,0
59.88268273998645,0,0,48,0
13.829634431308865,0,0,36,0
308.0223786441709,0,0,35,0
93.18477025886182,0,0,66,0
25.96037254184837,0,0,23,0
111.38295391732503,0,0,45,0
96.26704347430717,0,1,24,0
44.342046229710604,0,0,55,0
12.053912139846927,0,1,29,0
111.34412835191021,0,1,58,0
73.46104241860377,0,0,67,0
147.9807080960515,0,0,51,0
73.4309860423515,0,0,42,0
191.1770111308484,0,0,34,0
80.27541190214875,1,0,50,0
82.31145809801471,0,0,40,0
209.27586432297716,0,0,26,0
51.6647313988117,0,0,23,0
14.388795539029894,0,0,19,0
2.920502143209468,0,1,55,0
140.70574526625856,0,0,26,0
96.83989670606796,0,1,20,0
121.76653477978765,0,0,33,0
23.948149349344348,1,1,42,0
14.661255122827866,0,0,41,0
1.4651476265668781,0,0,64,0
43.168726151506924,1,0,46,0
89.13973756649446,0,0,61,0
49.79818675611507,0,1,57,0
57.53195628284312,0,0,43,0
234.50615229814414,0,1,55,0
42.81026144251117,1,0,52,0
72.15250280723211,1,0,40,0
153.08717377197016,0,0,21,0
50.50801312991797,0,0,59,0
97.30904753530854,0,0,31,0
198.31406436843068,0,1,64,0
298.6190415374668,0,1,56,0
15.908187931483598,0,1,24,0
261.1662763042079,1,1,25,0
67.75027809955306,1,0,59,0
29.873545435139576,0,0,68,0
61.45869673706975,0,0,36,0
391.36530975805914,0,1,19,0
67.84912926673597,0,0,64,0
39.86160321004998,0,0,18,0
100.34862739576596,0,0,59,0
27.462846771560294,0,0,55,0
7.889530497623504,0,0,30,0
13.797521971241586,0,1,59,0
13.701842406700711,1,0,61,0
16.475990155667297,0,0,41,0
14.946006606751656,0,0,49,0
102.40840510758065,0,0,47,0
20.074635703448163,0,0,23,0
42.413931579480526,1,0,55,0
227.09741251283577,0,1,50,0
64.23811416465936,0,0,61,0
110.12890836523806,0,0,40,0
18.91285171132165,0,0,27,0
21.355098099509505,0,0,63,0
4.17272127175653,0,0,32,0
18.504734406558086,0,0,40,0
32.65481186311455,0,0,53,0
19.481181748310796,0,0,18,0
9.288590786036757,0,1,25,0
12.855621349335253,0,0,20,0
61.76293433653791,0,0,31,0
23.109220634509658,0,0,34,0
45.29811155109185,0,1,51,0
70.00051847143304,0,0,64,0
117.24574340125422,0,1,23,0
4.010573010001543,0,0,22,0
160.64942438261195,0,0,63,0
98.85936903672963,0,0,68,0
8.529543037633426,0,0,58,0
206.81346984880906,0,0,57,0
253.6693546378928,0,0,46,0
6.30228275601634,0,1,52,0
32.41768431286508,0,1,35,0
164.09351832266427,0,0,57,0
137.93572402143084,0,0,65,0
20.397963206180048,0,0,47,0
23.489903118153325,1,0,32,0
46.27851100243697,0,0,32,0
66.26625646686144,0,1,33,0
96.3001834058552,0,1,50,0
46.03125630003512,0,0,27,0
62.08911092209176,0,0,36,0
137.62289403898424,0,0,54,1
3.7372952321478463,0,0,67,0
29.093662188239723,0,0,20,0
124.94918749560257,0,0,53,0
225.57667543306135,0,0,21,0
71.67791122084009,0,0,28,0
75.95295023530689,0,0,58,0
11.336133854066338,0,0,50,0
59.314324608355086,0,1,45,0
76.060679905529,0,0,49,0
27.76928032606533,0,0,33,0
31.367461187854385,0,0,26,0
47.3664984802472,0,0,28,0
2.0275360750314513,0,0,23,0
38.872476125613574,0,1,66,0
23.755693562362985,0,0,44,0
39.67492302319827,0,1,29,0
12.756310328478126,0,0,39,0
221.20798999430247,0,0,57,0
90.03988138795597,0,1,65,0
113.66329578930316,0,0,54,0
155.67090323777913,0,1,38,0
69.00364218488852,0,0,50,0
9.093209451745585,0,1,34,0
77.02583632948226,0,0,46,0
88.39230578713736,0,0,57,0
136.82166488084093,0,0,27,0
56.50346493829821,0,0,35,0
13.648466672931223,0,1,64,0
33.37621802617039,0,0,69,1
45.111482547462344,0,0,30,0
103.82246116218616,1,0,44,0
84.57817212014196,0,0,27,0
44.020675965180615,0,0,49,0
430.6195772169812,0,0,58,0
93.08330084672093,0,1,62,0
27.079452875679994,0,0,20,0
10.734300462488685,0,0,39,0
16.58882925898259,0,0,44,0
28.230684939514095,0,0,20,0
17.516487495429402,0,0,50,0
20.64917454545804,0,0,19,0
33.56058482154465,0,0,28,0
19.0402433662887,0,1,63,0
227.07514493559154,0,0,27,0
8.363571259200016,0,0,56,0
74.34123501127027,0,0,50,0
52.830555648930236,1,0,24,0
403.86421660159203,0,0,32,0
11.88273456974049,0,1,43,0
50.72579937424304,0,0,28,0
348.9059664126715,0,0,55,0
200.62440619681547,0,0,44,0
169.86630340361793,0,0,56,0
29.827508353350463,0,1,24,0
18.739953278648755,1,0,18,0
110.45595986817835,0,0,27,0
265.0385094959955,0,0,38,0
81.36504219047423,0,0,32,0
84.77275614585865,0,0,47,0
32.847503081065085,1,0,47,0
146.74737584120885,0,0,25,0
20.707798214607084,0,0,41,0
39.108781311923266,0,0,36,0
55.414455006983054,0,0,20,0
70.84849626446984,0,1,32,0
27.76125835696058,0,0,53,0
12.198327214413544,0,1,23,0
94.31996574293565,0,0,59,0
34.05633684365418,0,1,67,0
87.04530682924437,0,0,65,0
16.76647527706798,1,0,35,0
65.61213780285276,0,0,55,0
76.05472481290778,0,0,36,0
5.321465145712133,0,0,66,0
41.03836013804232,0,0,67,0
14.43493268319316,0,1,47,0
6.5472258772524885,1,0,30,0
460.1201311395324,0,0,56,0
38.913002251942025,0,0,69,0
166.00706137698987,0,0,29,0
29.38888342934014,0,0,51,0
114.41413510203515,1,0,29,0
142.80662228282085,0,0,61,0
90.54465941691397,1,0,41,0
63.785664404527175,0,1,21,0
53.075781350537774,1,0,53,0
42.90433017039748,0,1,67,0
265.2556048220781,0,0,65,0
177.5607071141798,0,0,31,0
335.31763894156916,0,0,34,0
13.272854183610555,0,0,66,0
131.25513634605076,0,0,20,0
278.61272652612405,0,0,55,0
19.995580970079768,0,0,40,0
6.881031747249687,0,0,30,0
135.1393153188622,0,1,26,0
85.44271441986697,0,0,38,0
184.4077141321478,0,0,58,0
15.05582464141926,0,0,25,0
158.6050111031868,0,0,34,0
22.517977306702296,0,0,33,0
17.8715198965518,1,0,33,0
17.94446565599507,0,0,45,0
168.51032825640087,0,1,68,0
109.42136390159689,0,0,33,0
74.03759563460443,0,0,63,0
44.44614016780682,0,0,69,0
209.72026672943323,0,0,63,0
49.83127496974449,0,0,31,0
169.60826628480697,0,0,63,0
57.827488111388035,0,0,61,0
47.311956581773714,0,0,55,0
62.11610598996026,0,0,37,0
35.864527543064206,0,0,62,0
137.67773129369394,0,0,65,0
69.8602815695596,1,0,58,0
26.424253099706522,0,0,51,0
229.83398495505836,0,0,46,0
48.43317423587113,0,1,20,0
78.42823821777635,1,1,27,0
236.94956087096264,1,0,37,0
97.87993038573308,0,0,19,0
12.431461585777976,0,0,44,0
281.0616683932209,0,0,49,0
98.80769289348262,0,0,27,0
40.78263155513094,0,0,57,0
14.997682061642582,1,0,34,0
158.0001395680267,0,0,50,0
96.77755075628524,0,0,23,0
76.24138580490282,0,0,56,0
224.33033305364455,0,0,64,0
155.3990013696072,0,0,35,0
16.449132012634088,0,0,26,0
37.35625513958005,1,0,25,0
28.566961854883793,1,0,42,0
136.23680618684116,0,0,48,0
3.410753985783793,0,0,59,0
84.3713556386143,0,0,21,0
143.74137158597787,0,0,37,0
209.3667344385938,0,0,45,0
41.86745935450927,0,0,57,0
172.1807963541003,1,0,18,0
11.724388509877734,0,0,57,0
187.37439572116875,0,0,61,0
13.637963052807084,0,0,40,0
50.63146312098643,0,0,64,0
159.600536332649,0,0,30,0
16.242178992041616,0,0,33,0
26.039302244475092,0,0,43,0
128.10430976449055,0,0,48,0
127.30961719916947,0,0,67,0
102.48442087373908,0,0,18,0
118.4001709087617,0,1,34,0
78.24691011956382,0,0,33,0
29.00836992594099,0,1,54,0
42.41831937932634,0,0,69,0
20.040127451653184,0,0,27,0
239.08761393236517,1,0,55,0
87.56090546365985,0,0,61,0
51.224565947902235,0,0,48,0
61.99075063211633,1,0,27,0
294.2823736997211,0,0,66,0
16.646955012850068,0,0,51,0
88.24446091085541,0,0,68,0
70.49944407931773,1,0,69,0
94.53443180030727,1,0,23,0
1.8276180406497236,0,0,45,0
205.66935225406965,0,0,45,0
268.9988536691252,0,0,30,0
83.27154639433977,1,0,58,0
119.28707405259583,1,0,29,0
255.74693578456262,0,0,67,0
122.83974533925182,0,0,57,0
16.551050912412173,0,0,67,0
85.87021498525603,0,0,19,0
93.3220857034015,0,1,25,0
55.18745039228211,0,1,59,0
133.3490303883392,0,0,26,0
272.3676885762475,0,0,67,0
259.78762130541173,1,0,25,0
59.936429630361765,0,0,68,0
12.017870455178418,0,0,20,0
418.91739891207067,0,0,26,0
182.5718110818443,1,0,30,0
13.31459597170634,0,0,26,0
253.6307940963276,0,0,48,0
203.94239312268633,0,0,42,0
73.15513859686492,0,0,69,0
89.47137868290748,0,1,61,0
50.916484340901356,0,0,62,0
5.631814924329379,1,0,25,0
40.82648863007412,0,0,64,0
162.38079110661786,0,0,48,0
0.4642784066342885,0,0,62,0
40.57138965901687,0,1,62,0
50.77780948546782,0,0,48,0
77.08830241238817,0,0,34,0
252.39254761530415,0,0,64,0
42.51771108907901,0,0,36,0
42.610648595849526,0,1,20,0
133.75089516655657,0,1,63,0
60.18777734923394,0,0,47,0
25.43824737027254,1,0,27,0
60.22823505761551,0,0,66,0
15.181992193138704,0,0,46,0
19.405450320809674,0,0,57,0
68.98880428028177,0,0,35,0
54.2876216256007,0,1,29,0
246.32927352528128,0,0,66,0
45.00345830397283,0,1,40,0
86.8902383785272,0,0,28,0
100.0390772517848,0,0,26,0
1.3180944825659227,0,1,41,0
108.9268197035989,0,0,42,0
19.60586401992482,0,1,42,0
324.59982722724266,0,0,64,0
16.09469043101801,0,0,26,0
53.55011145366069,0,1,29,0
8.921343765050313,0,0,28,0
576.8081615150759,0,1,66,0
69.75468656582261,0,1,55,0
90.48193240889458,0,0,45,0
6.943205082825417,0,0,25,0
138.61362552159991,1,0,27,0
23.56028382502632,0,0,42,0
228.33148568116303,0,0,64,0
22.958882816083335,0,0,53,0
21.157042980881585,0,0,67,0
3.723434185767217,0,0,60,0
63.87857932954639,0,0,26,0
83.20441036761805,0,0,58,0
6.796694017915647,0,0,25,0
149.40025935983724,0,1,20,0
60.38346502936217,0,0,35,0
74.31576545925968,0,0,63,0
58.11814717875803,0,0,52,0
51.20982012749214,0,0,34,0
82.01634571378747,0,1,53,0
16.87030067609555,0,0,45,0
20.08050862086255,0,0,67,0
197.89493282961402,0,0,32,0
